Economy,Year,freight,passenger,freight_activity,passenger_activity
14_PE,2031,338.7596678934724,226.29711416589052,125.2906108964879,121.76428605628901
14_PE,2032,342.39175352060784,229.55329262619554,128.4930053449664,125.0262381737724
14_PE,2033,346.32179622938173,232.76055278387818,131.695399793444,128.28470926152397
14_PE,2034,350.9168256858273,236.20354017206898,135.08617038595094,131.72386337171997
14_PE,2035,355.7607889656071,239.5969042009461,138.47694097845798,135.15940312033837
14_PE,2036,360.81100884072106,242.92278123620068,141.86771157096499,138.5911491830118
14_PE,2037,365.99967435068936,246.11350402022708,145.258482163471,142.01904813408845
14_PE,2038,371.6935249899557,249.4369183015034,148.83762890000602,145.62762313904597
14_PE,2039,377.0852042438691,252.34303536334713,152.228399492513,149.04877233955926
14_PE,2040,382.9311389522993,255.36386088121566,155.80754622904794,152.65128004860222
14_PE,2041,389.2047107599458,258.48292864304454,159.57506910961098,156.4351996918276
14_PE,2042,395.49160250490604,261.4061795864356,163.342591990174,160.20334972617718
14_PE,2043,402.1504855031482,264.36483752005927,167.29849101476498,164.13428644259855
14_PE,2044,408.38128806707016,266.8710827487635,171.066013895328,167.8788411517238
14_PE,2045,414.91978714991575,269.39917971078086,175.02191291991898,171.80600611446482
14_PE,2046,421.35076298503986,271.68257230044674,178.97781194450994,175.73234427322765
14_PE,2047,428.01427361454586,273.9233414447642,183.12208711312903,179.84276935635827
14_PE,2048,434.4944371710398,275.85693721393994,187.266362281749,183.95396319522666
14_PE,2049,440.74987477991965,277.4470746733583,191.41063745036806,188.06679901820598
14_PE,2050,447.0677159983839,278.91739068307874,195.74328876301496,192.36978395004337
14_PE,2051,0.0,0.0,200.19101049158706,196.7815639525429
14_PE,2052,0.0,0.0,204.756858778769,201.30508167442352
14_PE,2053,0.0,0.0,209.44397093501104,205.94328388994842
14_PE,2054,0.0,0.0,214.25556759424808,210.69919647141745
14_PE,2055,0.0,0.0,219.19495492688304,215.5759581113706
14_PE,2056,0.0,0.0,224.26552691153893,220.576832288824
14_PE,2057,0.0,0.0,229.47076766714997,225.70521465330256
14_PE,2058,0.0,0.0,234.814253846986,230.96459684260392
14_PE,2059,0.0,0.0,240.299657096263,236.35860508518235
14_PE,2060,0.0,0.0,245.930746575025,241.89094697156338
14_PE,2061,0.0,0.0,251.71139154802702,247.56543904722648
14_PE,2062,0.0,0.0,257.645564043406,253.38598156360118
14_PE,2063,0.0,0.0,263.7373415819649,259.35652680044063
14_PE,2064,0.0,0.0,269.990909978938,265.4811291432717
14_PE,2065,0.0,0.0,276.410566220173,271.76400358761026
14_PE,2066,0.0,0.0,283.00072141469593,278.20949660009995
14_PE,2067,0.0,0.0,289.76590382570305,284.82215869745164
14_PE,2068,0.0,0.0,296.7107619820359,291.60672660161856
14_PE,2069,0.0,0.0,303.840067872314,298.56810733218504
14_PE,2070,0.0,0.0,311.15872022388106,305.7112997261336
15_RP,2017,167.22157403617624,327.68075970620856,73.6657010366,158.675306708
15_RP,2018,178.8212468449572,338.7624959298376,77.578296098,164.392403809
15_RP,2019,186.8382620428783,349.00783664976166,80.7419765927025,169.1949938119638
15_RP,2020,173.8660647154053,315.6324033644594,75.0328706940971,153.7967360477189
15_RP,2021,180.255034777581,338.05693997301165,78.7799020136771,168.61955159445301
15_RP,2022,185.08189964276391,338.91068549719944,82.3344123390616,173.931078408111
15_RP,2023,190.4576068377577,340.24614546838916,86.120992808238,179.332949742962
15_RP,2024,196.4062603558308,342.0317536161538,90.15583076599899,184.840814489791
15_RP,2025,202.93477385182067,344.1644977017862,94.45414002241,190.43503429046999
15_RP,2026,208.6634854547606,345.6469714540542,98.2936831572,195.4344421799
15_RP,2027,214.76866486462026,347.2688754240078,102.31288108800001,200.4737641813
15_RP,2028,221.22919040147184,348.9669675843135,106.511767123,205.545024518
15_RP,2029,227.87225312879562,350.62393801023194,110.801073464,210.567957041
15_RP,2030,234.60035500199177,352.71898360354567,115.09145055100001,215.47289749200002
15_RP,2031,241.80342338420192,355.0691039494317,119.561334412,220.402527137
15_RP,2032,250.79619035130588,358.3818302832618,124.92495210499999,225.866634291
15_RP,2033,258.2741676444893,360.82769420732524,129.396511602,230.54841034999998
15_RP,2034,267.53620992505614,364.1600960112606,134.76176461900002,235.724840119
15_RP,2035,275.25449889033337,366.66918659599037,139.234618388,240.172478384
15_RP,2036,284.72202723621217,369.94603982757496,144.601172561,245.080829394
15_RP,2037,294.2257705567091,372.9653046917608,149.96841824499998,249.85695334000002
15_RP,2038,303.7432843006529,375.70262679007004,155.336280222,254.508864723
15_RP,2039,314.9123777548116,378.8027482742586,161.598091271,259.5522189
15_RP,2040,324.38407393560425,380.87427841583593,166.96700217,263.964045189
15_RP,2041,335.44443294602576,383.1898468034371,173.229864361,268.747985565
15_RP,2042,346.40230642192904,385.0570057473848,179.493159291,273.403300417
15_RP,2043,357.22009662016785,386.4471803156524,185.756816807,277.936823284
15_RP,2044,367.8571051209839,387.33369408799354,192.02076994,282.354662865
15_RP,2045,378.26334886821456,387.68701434188495,198.284953728,286.662114999
15_RP,2046,388.40611947858054,387.50436126418924,204.549303439,290.864184535
15_RP,2047,399.83168039525134,387.215287298172,211.707722916,295.358588388
15_RP,2048,410.87558302600377,386.3367025036175,218.86623625500002,299.731329819
15_RP,2049,419.9207835215921,384.4860203435649,225.130644057,303.615734298
15_RP,2050,430.2845847823409,383.34429223944034,232.289032104,307.766494661
15_RP,2051,402.0596319238538,360.1316203631741,239.708505021,311.918313874
15_RP,2052,403.0829954659183,361.4475604509383,247.386504132,315.96682476
15_RP,2053,404.1261270000187,362.75034245028013,255.33766713900002,319.990019808
15_RP,2054,405.19007016731956,364.0401730378332,263.57167351699997,323.98770174
15_RP,2055,406.27590439210474,365.3172118667254,272.098554565,327.959567753
15_RP,2056,407.38474792933175,366.58126829613985,280.92870493099997,331.9042865
15_RP,2057,408.51775702078606,367.8320712597588,290.072893367,335.820282933
15_RP,2058,409.6761271354751,369.0695332732106,299.542274831,339.706604041
15_RP,2059,410.8610947864558,370.29355623534155,309.348403878,343.56226804
15_RP,2060,412.07393814052534,371.50401910204215,319.503247618,347.386270789
15_RP,2061,413.3159782546564,372.7007465548893,330.01920016800005,351.177431675
15_RP,2062,414.5885795464326,373.88345095303424,340.90909714400004,354.934262489
15_RP,2063,415.8931526841787,375.051750277551,352.186231542,358.654958566
15_RP,2064,417.23115460105043,376.20515807606523,363.864369538,362.337425349
15_RP,2065,418.6040905319877,377.34325347815343,375.95776691000003,365.979755596
15_RP,2066,420.01351572531115,378.4657042388008,388.481187108,369.580370586
15_RP,2067,421.4610353420454,379.5722136976452,401.449918315,373.137784849
15_RP,2068,422.9483086144948,380.66241266163496,414.879792436,376.650329205
15_RP,2069,424.47705043386884,381.7358965444538,428.78720631100003,380.116194864
15_RP,2070,426.04902866876705,382.7922742960865,443.189136023,383.533666668
16_RUS,2017,905.3657245153909,1752.9208485207332,2662.500828382336,1338.4380784627851
16_RUS,2018,947.4635446798295,1863.664929073808,2695.7442460786324,1375.7749808128972
16_RUS,2019,955.3826503195688,1898.3367479008348,2740.764107520298,1392.2157762976328
16_RUS,2020,803.129988020596,1375.7632543423783,2294.8541963971466,1011.3486566135149
16_RUS,2021,936.6457605669807,1773.9615961179697,2775.8100676588847,1305.2389777397193
16_RUS,2022,941.3469319133347,1911.0600930628777,2871.353988045585,1433.0829372074566
16_RUS,2023,941.0819750688777,1925.833554463533,2937.517072202429,1461.3850911105187
16_RUS,2024,941.9667883775826,1939.753824607326,3003.883524505358,1488.9925148822686
16_RUS,2025,943.3574201484604,1950.852490048333,3068.211844419925,1514.3846118699632
16_RUS,2026,945.6293317613615,1960.6758626483027,3132.508527472694,1539.0694787817731
16_RUS,2027,946.712986272083,1962.859532032338,3188.7533404499513,1557.5528744666085
16_RUS,2028,948.6513437823243,1964.2305407823258,3245.615865776034,1576.0189663345168
16_RUS,2029,953.5435280132648,1971.6013992822018,3312.0943548791265,1600.703818843699
16_RUS,2030,956.8396785803918,1976.1863138782219,3369.9063712017473,1619.1156463854793
16_RUS,2031,960.90931856465,1980.6673031151176,3427.9580412924574,1637.4808454356596
16_RUS,2032,967.9031238665925,1991.8583105025607,3495.481925012245,1662.0729276623156
16_RUS,2033,973.2323859660173,1995.6011950903055,3553.685633706681,1680.3303488593244
16_RUS,2034,979.0340377435688,1998.9606821349967,3611.7117097473847,1698.5175675089777
16_RUS,2035,987.5150176950881,2008.893913345457,3679.0145053877122,1722.9422357366489
16_RUS,2036,993.9963605237956,2011.406812578286,3736.31361502234,1740.9850120867416
16_RUS,2037,1000.6602656722345,2013.3150473037797,3792.9785777403345,1758.9468505787017
16_RUS,2038,1007.4122416849843,2014.5410740442387,3848.8495418862217,1776.8278790898817
16_RUS,2039,1014.1563520378683,2014.9842046543472,3903.7625265580728,1794.6299563418254
16_RUS,2040,1020.795234558676,2014.518316772891,3957.5494216075535,1812.3570133390742
16_RUS,2041,1027.2271981679567,2012.9917649563572,4010.0379876398965,1830.0149298669878
16_RUS,2042,1030.9915599521457,2003.7556625968928,4051.0040233095033,1841.2542923157139
16_RUS,2043,1036.67770475794,1999.549001910286,4100.315504340441,1858.7973460903147
16_RUS,2044,1041.8179243516583,1993.62944032506,4147.792338505064,1876.3071806277826
16_RUS,2045,1043.9423027761643,1979.8600583048155,4183.072576976189,1887.4381077182923
16_RUS,2046,1047.5781182979154,1969.7307662074995,4226.280119287566,1904.9291127801187
16_RUS,2047,1050.2315432903556,1957.1143995505072,4267.081598288789,1922.445820471223
16_RUS,2048,1051.7270262595887,1941.8181166485444,4305.2765580678115,1940.017192881829
16_RUS,2049,1051.8778194850852,1923.6930075497448,4340.660413466167,1957.678097231267
16_RUS,2050,1055.8933550424972,1911.2569384954088,4383.285624558956,1981.8461020079214
16_RUS,2051,1009.4925276700174,1788.1138957129697,4424.865106816774,2006.4339252686696
16_RUS,2052,1012.3475377954686,1793.2928107174873,4466.986341286413,2032.0135769679591
16_RUS,2053,1015.2440303843131,1798.5456105967735,4509.656386628621,2057.9801565042026
16_RUS,2054,1018.18252392556,1803.873996568416,4552.88239347366,2084.342403502338
16_RUS,2055,1021.1635441725489,1809.2795916596256,4596.671605619616,2111.1086855577305
16_RUS,2056,1024.1876249700979,1814.7638426298167,4641.031361246294,2138.2865148356323
16_RUS,2057,1027.2553080654027,1820.3280546883,4685.969094144982,2165.882714679191
16_RUS,2058,1030.3671423994508,1825.9734959378927,4731.492334964178,2193.90392988255
16_RUS,2059,1033.5236845516304,1831.701350323323,4777.60871247157,2222.3563942085284
16_RUS,2060,1036.725498793695,1837.512722011737,4824.325954832481,2251.245950082902
16_RUS,2061,1039.9731559214017,1843.408803872386,4871.651890904927,2280.578876926315
16_RUS,2062,1043.267235376664,1849.3906068130043,4919.594451551617,2310.360558108845
16_RUS,2063,1046.6083263781609,1855.4588177070154,4968.161670968941,2340.5947764474586
16_RUS,2064,1049.997027314547,1861.6138898227157,5017.361688033399,2371.2841547944004
16_RUS,2065,1053.4339441890265,1867.8562640579066,5067.202747665469,2402.4312451008045
16_RUS,2066,1056.9196881520656,1874.1867191909712,5117.693202211312,2434.0402602040767
16_RUS,2067,1060.4548789904466,1880.6059146434081,5168.841512842445,2466.1148173837632
16_RUS,2068,1064.0401483750668,1887.1139569974134,5220.656250973661,2498.655790033971
16_RUS,2069,1067.6761377026737,1893.710702354251,5273.1460996994165,2531.6627966471938
16_RUS,2070,1071.363495475252,1900.3961291674182,5326.319855248962,2565.1360455784484
17_SIN,2017,33.80841398639795,73.79588169203736,6.0144217859,36.111752095
17_SIN,2018,34.27435074373057,74.82487776696864,6.098527706662,37.1204255526
17_SIN,2019,34.1149200162623,74.62485487263919,6.06912958444,37.41977355136
17_SIN,2020,32.48201624863449,62.02574625804667,5.77066777927,31.2026453084
17_SIN,2021,32.54162711528184,71.53303596938679,5.893572678000001,37.2359234152
17_SIN,2022,32.07401178829413,70.14396054306454,5.9236237866,37.6291545662
17_SIN,2023,31.633238409797585,68.81370568848236,5.9544807973,38.0230226197
17_SIN,2024,31.22846196299015,67.55547207991494,5.9893329172000005,38.407065519
17_SIN,2025,30.858431827940393,66.34432608139797,6.0284982482,38.780929303
17_SIN,2026,30.64729781301728,65.23600249498931,6.102184984000001,39.196745228
17_SIN,2027,30.406609889491673,64.13721712216326,6.167806445,39.585296951
17_SIN,2028,30.197509056166094,63.07255117973036,6.241122325,39.972494587999996
17_SIN,2029,29.982399349269432,62.01565907867195,6.314454681,40.344033526000004
17_SIN,2030,29.757012400287902,60.958004035288326,6.388094576,40.699390439
17_SIN,2031,29.54846964144837,59.92024793138383,6.462394829,41.038433676000004
17_SIN,2032,29.344213278465958,58.86429418185561,6.537824679,41.361298121
17_SIN,2033,29.11781968136391,57.78746040739276,6.608547329,41.656888797
17_SIN,2034,28.882765570489155,56.64986709744028,6.688499723,41.948626104
17_SIN,2035,28.62865055982145,55.448345145840264,6.7781293499999995,42.236027899
17_SIN,2036,28.320843126184087,54.17524676536864,6.871810047,42.507468708
17_SIN,2037,27.994813849438906,52.96050599886227,6.968197451,42.760716028
17_SIN,2038,27.648206422649476,51.79537173939135,7.067392045,42.99600983
17_SIN,2039,27.299871615360207,50.68229810546923,7.174841377,43.223797881
17_SIN,2040,26.91814016414974,49.59627883860134,7.278797915,43.424442583
17_SIN,2041,26.54465660193631,48.5506949894203,7.389781698,43.617877127999996
17_SIN,2042,26.155524480522544,47.52383617424183,7.496201087,43.785372883
17_SIN,2043,25.79066296209158,46.52939008857303,7.607887357,43.946429880000004
17_SIN,2044,25.442126486898527,45.556373483453534,7.718712148,44.09265535
17_SIN,2045,25.102611991150336,44.595412213976715,7.823134025,44.216395809
17_SIN,2046,24.816444542588698,43.66608683201138,7.9355182520000005,44.344154778
17_SIN,2047,24.546168811955418,42.744904821535165,8.040804682,44.450584597
17_SIN,2048,24.317768037717034,41.84419819780935,8.14835205,44.553570574
17_SIN,2049,24.118335849528393,40.95570467613923,8.25329139,44.645352736
17_SIN,2050,23.947248891494144,40.203499321074126,8.355612258,44.727010233
17_SIN,2051,21.39170806094823,34.89312205750236,8.457074092,44.860812361
17_SIN,2052,21.42917147365764,34.91730470992769,8.545084403999999,44.926477629
17_SIN,2053,21.466396214903252,34.939546378294274,8.633571701000001,44.986898705
17_SIN,2054,21.503355475632993,34.960083866637866,8.722471309,45.042711788
17_SIN,2055,21.540024629781513,34.97914820635138,8.811720499,45.094539355
17_SIN,2056,21.5763909001868,34.99687248784866,8.901282834,45.142739058000004
17_SIN,2057,21.61244389379844,35.013373613182125,8.991126374,45.187625579
17_SIN,2058,21.648175779746843,35.028752194846504,9.081223708,45.229469711
17_SIN,2059,21.683593130942633,35.04297389729769,9.171583174,45.268175528
17_SIN,2060,21.718693766789787,35.05608831361662,9.262190992999999,45.303875858
17_SIN,2061,21.753478662934246,35.06811605203471,9.353041114,45.336624924
17_SIN,2062,21.787933375490912,35.079236843692826,9.444085752,45.366910249
17_SIN,2063,21.82206023934744,35.089464571636526,9.535320869,45.394768428
17_SIN,2064,21.85586130183901,35.09882037827101,9.626740582,45.420255762
17_SIN,2065,21.889334091988413,35.10736994792021,9.718327372000001,45.44355014
17_SIN,2066,21.922480189750193,35.115140305340645,9.81007393,45.464724307
17_SIN,2067,21.955288931452376,35.12229250829464,9.901937917,45.484216431
17_SIN,2068,21.987764427858814,35.12883250739185,9.993917717,45.502042084
17_SIN,2069,22.01990597265007,35.13481831156896,10.085998114,45.518358864
17_SIN,2070,22.05171313898608,35.1403088153593,10.178163724,45.533326926
18_CT,2017,152.67055498764225,362.5017720406051,42.28674082252661,186.56117848682996
18_CT,2018,152.9760503988935,364.084512929152,42.429758440888484,187.980434385704
18_CT,2019,156.35634376910068,369.1224878742414,43.41317526491288,191.45520869984298
18_CT,2020,156.19809854709936,367.8370229885312,43.413172415455875,191.58266989603706
18_CT,2021,162.9248453317219,361.7653129487824,44.61017082716059,195.75420691946408
18_CT,2022,168.90267901762581,352.6539660257943,45.42083508353758,198.60225735852597
18_CT,2023,174.70013223941092,344.4373903939324,46.24852156846485,201.49520736166798
18_CT,2024,180.32607604099925,337.02040157844044,47.093587537998616,204.43566849343406
18_CT,2025,185.78649456598131,330.2387763431326,47.956397767054526,207.425582429594
18_CT,2026,190.97415293596623,323.8959875190076,48.81164709977783,210.37908624949492
18_CT,2027,195.9213561929942,317.93310815469164,49.67915196373186,213.362331660677
18_CT,2028,200.31923268331548,312.11471667868113,50.48922167639528,216.13764789462297
18_CT,2029,204.28921568091485,306.55736562769766,51.269138228370146,218.795811741363
18_CT,2030,207.78468324781673,301.3053307179618,51.993686824032345,221.24962565254208
18_CT,2031,211.08527876067657,296.5192368402314,52.6950700302781,223.60767658481802
18_CT,2032,214.5053827392881,292.416594962097,53.43973159646624,226.094382520716
18_CT,2033,217.53456264635102,288.54119662231415,54.09880323641663,228.27038767960798
18_CT,2034,220.3348790081471,284.97542618525006,54.70952723593632,230.25895080133802
18_CT,2035,222.82436052521703,281.60766424690866,55.251133860555015,231.987407553178
18_CT,2036,225.26449271019476,278.5876412698693,55.78916166493968,233.67732978047908
18_CT,2037,227.7536630063454,275.68424083522655,56.36493985417166,235.468910131603
18_CT,2038,229.80441386143144,272.47662241022266,56.85940661194345,236.95812154038296
18_CT,2039,231.59467681673937,269.07059819428645,57.31699142499193,238.29558899128597
18_CT,2040,233.11222627183835,265.4294986175015,57.7353720195468,239.47364050946405
18_CT,2041,234.3278010862483,261.5138622334782,58.10757692592503,240.468851578479
18_CT,2042,235.40074278387172,257.4258984643641,58.4748186371662,241.421939833917
18_CT,2043,236.1489961712057,253.0304036561045,58.79142124727018,242.180624701571
18_CT,2044,236.6914012395769,248.41477236331673,59.08859480268704,242.85409149501297
18_CT,2045,236.9941746904932,243.56603405837367,59.35818663036524,243.41751088860997
18_CT,2046,237.19583652942822,238.59155240326604,59.637486659152955,243.99881963798202
18_CT,2047,237.1613516802411,233.42385496239055,59.89107033876348,244.47903949915803
18_CT,2048,236.96979248524826,228.14069038202342,60.140415443291836,244.932813960602
18_CT,2049,236.6322697658581,222.77900263824037,60.38864719813391,245.37275033550594
18_CT,2050,236.09859842485295,217.40340284337844,60.60666377870494,245.70188990829297
18_CT,2051,219.94743779195153,198.11116118220752,60.82555677905401,246.02706677385697
18_CT,2052,219.94790377117505,198.12029090054867,61.045327353174294,246.34946360281694
18_CT,2053,219.94848863631296,198.12938932274895,61.26597901933796,246.67045626348
18_CT,2054,219.94919245685097,198.1384954345478,61.487515309922095,246.99142364353804
18_CT,2055,219.95001530247404,198.14763899906887,61.7099397714657,247.313414837877
18_CT,2056,219.9509572435132,198.15684668003613,61.93325596472571,247.63736607112804
18_CT,2057,219.9520183505395,198.16613636169572,62.15746746473507,247.96390160474198
18_CT,2058,219.9531986946439,198.17552091709706,62.382577860858824,248.29346745643699
18_CT,2059,219.9544983474765,198.18500869346497,62.6085907568523,248.626349229635
18_CT,2060,219.95591738143887,198.1946061200694,62.83550977091868,248.96276423136203
18_CT,2061,219.957455870133,198.20432381054385,63.06333853576681,249.30307542325997
18_CT,2062,219.95911388796972,198.21417114577596,63.29208069866927,249.64760124328097
18_CT,2063,219.9608915084969,198.22413296811789,63.521739921520926,249.995801404189
18_CT,2064,219.96278880588739,198.2341901478752,63.75231988089773,250.34699897774698
18_CT,2065,219.96480585552519,198.24432765776788,63.98382426811501,250.700662691124
18_CT,2066,219.96694273505935,198.25454909050538,64.2162567892872,251.056912088741
18_CT,2067,219.96919952343987,198.26486326068093,64.44962116538663,251.41604802929405
18_CT,2068,219.97157629947392,198.27526414973914,64.68392113230361,251.777854374284
18_CT,2069,219.97407314272073,198.28574315063537,64.91916044090573,252.14202588984398
18_CT,2070,219.97669013429092,198.29630018502735,65.15534285709835,252.508554547014
19_THA,2017,471.3234831934968,721.3662189074046,237.86007962622693,458.740717825613
19_THA,2018,471.89355010195504,822.387459066924,237.8536844515629,515.0554832002878
19_THA,2019,507.0214266905624,853.4661983522503,244.00472455465504,530.3297436968062
19_THA,2020,488.162111541891,770.5934824618664,226.59518467529293,478.62474079338773
19_THA,2021,495.7385702473512,772.5352143370731,232.45158571232304,495.62225453272794
19_THA,2022,513.7020048159666,779.1912489491735,244.04807949070306,525.378761152858
19_THA,2023,530.803472902603,784.5947063756981,255.33188195579694,553.3828485976791
19_THA,2024,548.4858097962721,790.8298772019937,267.077332927031,581.535846620532
19_THA,2025,563.3409818443766,793.9857872346431,277.45520145377304,605.9087985659158
19_THA,2026,580.260951450298,799.2488249935797,289.1070219954596,631.9536364161174
19_THA,2027,597.465379445809,804.617672778333,301.0742685304982,657.7407650363496
19_THA,2028,612.5976216834397,807.6930594158239,312.0474974410892,680.5686880110134
19_THA,2029,636.781886366246,819.6619569312678,328.24226592519267,712.8997351410029
19_THA,2030,654.844167801058,825.9442738648562,341.15104240422113,737.5762220863147
19_THA,2031,673.0083744979262,832.269261943183,354.0464927195492,761.3058200310336
19_THA,2032,697.025934777783,843.6168103925841,370.19411325668466,789.809448266974
19_THA,2033,715.4034777205677,849.8526343605508,383.0601533137832,811.5738417275167
19_THA,2034,739.6084360350699,860.688880030115,399.1750385325746,837.7737411197822
19_THA,2035,763.8986751053222,871.165233878495,415.2724531377637,862.7997826002675
19_THA,2036,788.1946171854476,881.1189884685164,431.35267763642145,886.7128195190431
19_THA,2037,812.3490886747225,889.9184300943192,447.41516251006203,909.5669575823405
19_THA,2038,836.3222245643266,897.489770731227,463.4599101524237,931.4097423730132
19_THA,2039,865.6354186245167,907.2763559331944,482.74102234288574,956.5851444658324
19_THA,2040,889.0867159200719,912.006186863356,498.74835599855936,976.3753562621276
19_THA,2041,917.6733126419715,918.3860975222696,517.9884452636717,999.2598154055352
19_THA,2042,945.7804207458375,922.8901961337046,537.2066344633994,1020.9971931104249
19_THA,2043,973.3181770051276,925.455567552943,556.4029193855482,1041.6424123403742
19_THA,2044,1000.1854486226111,926.0306899195929,575.5772938118927,1061.246489306767
19_THA,2045,1026.2695067354134,924.5820837070951,594.7291965180527,1079.8569616885056
19_THA,2046,1051.4493903655132,921.1009356569075,613.8586167463305,1097.5184575132532
19_THA,2047,1080.6697007636678,917.66179025528,636.2063174536146,1117.4279555544192
19_THA,2048,1108.6281711793133,912.0394932515377,658.5273456852914,1136.2390835937135
19_THA,2049,1130.312970954238,902.5971018612204,677.5845136637818,1151.0975550866406
19_THA,2050,1155.9574790617323,894.2385331565679,699.8540773013727,1167.9988262970826
19_THA,2051,0.0,0.0,723.2384448760318,1184.5596393658088
19_THA,2052,0.0,0.0,747.3841522186514,1200.7524497642119
19_THA,2053,0.0,0.0,772.3161227299479,1216.572809362911
19_THA,2054,0.0,0.0,798.0593339821229,1232.018545800797
19_THA,2055,0.0,0.0,824.6410577266884,1247.0890638901003
19_THA,2056,0.0,0.0,852.0878491259105,1261.7833168413706
19_THA,2057,0.0,0.0,880.4283414699004,1276.102443377633
19_THA,2058,0.0,0.0,909.6916194056456,1290.0533444361795
19_THA,2059,0.0,0.0,939.9072516342708,1303.6455571237882
19_THA,2060,0.0,0.0,971.1067066796392,1316.8896647300419
19_THA,2061,0.0,0.0,1003.3220057278446,1329.7941988262482
19_THA,2062,0.0,0.0,1036.5860350223606,1342.366459437198
19_THA,2063,0.0,0.0,1070.932859426597,1354.6164077543685
19_THA,2064,0.0,0.0,1106.3980371921216,1366.5538488607988
19_THA,2065,0.0,0.0,1143.0175539820532,1378.1890540031932
19_THA,2066,0.0,0.0,1180.829522173545,1389.5321229090314
19_THA,2067,0.0,0.0,1219.872288311653,1400.5936336196426
19_THA,2068,0.0,0.0,1260.1861351139437,1411.3859625113366
19_THA,2069,0.0,0.0,1301.8124973133915,1421.922351377748
19_THA,2070,0.0,0.0,1344.7940081633578,1432.2151449542762
20_USA,2017,9227.797287839205,16011.46331707982,6572.907852950146,7878.591369030363
20_USA,2018,9234.225871902898,15943.878989437806,6619.614776257896,7965.500004177846
20_USA,2019,9259.512502597041,16047.587801737931,6657.431862825175,8043.099932410808
20_USA,2020,8187.836027158677,12338.9819757141,5931.831073698256,6161.529623500263
20_USA,2021,9229.765207918741,15046.166513248034,6679.719211708089,7541.452718657553
20_USA,2022,9284.214133747952,16170.827595590315,6725.048507907217,8160.836501601823
20_USA,2023,9250.976290055021,15908.142266267787,6768.2222707695355,8305.686967467918
20_USA,2024,9203.010433537109,15550.77197369486,6804.271369012271,8376.52486710511
20_USA,2025,9157.808923963235,15212.057837595466,6839.451903478399,8445.699214349856
20_USA,2026,9114.825466576645,14888.645825899124,6874.361320173514,8513.866620346438
20_USA,2027,9074.972325946552,14579.828810704987,6910.706098951652,8582.624358334793
20_USA,2028,9037.657740684175,14284.800000949032,6948.297058137569,8651.854282594817
20_USA,2029,9003.182196352413,14004.134000185026,6986.981838850065,8721.468181096008
20_USA,2030,8972.247606546543,13738.694029579347,7026.657616050618,8791.3813076303
20_USA,2031,8950.090657904895,13502.40337218333,7067.282880681025,8861.613998960087
20_USA,2032,8936.454202885765,13293.26029414176,7108.8784664021405,8932.09816284777
20_USA,2033,8930.882954845032,13108.718133360337,7151.502067081653,9002.56214906386
20_USA,2034,8932.824059248265,12946.041733149488,7195.216817152568,9072.622965937764
20_USA,2035,8941.705809445053,12802.728060165691,7240.081443431018,9141.9983833517
20_USA,2036,8956.919393113212,12676.736472136692,7286.151211247996,9210.610466275233
20_USA,2037,8977.273469290685,12566.26892703604,7333.485754687102,9278.542771587516
20_USA,2038,9000.591961844133,12460.717057255548,7382.123438595595,9345.851296436751
20_USA,2039,9026.225666427319,12358.406163475876,7432.0753567963875,9412.633314691624
20_USA,2040,9053.514201478169,12257.762549914514,7483.336064391036,9478.95875967104
20_USA,2041,9081.797890789612,12157.276541672012,7535.894332210641,9544.817001093394
20_USA,2042,9110.43297429164,12055.608056689447,7589.745895174773,9610.192823254714
20_USA,2043,9138.75753954758,11951.681342285614,7644.860852521211,9675.134514288127
20_USA,2044,9166.088913099862,11844.643902641434,7701.177647820785,9739.69186313412
20_USA,2045,9191.746475954167,11733.873067108034,7758.618759939929,9803.902626471046
20_USA,2046,9215.088171793757,11618.974039115337,7817.118273755295,9867.777391444111
20_USA,2047,9235.520286793582,11499.824325644213,7876.624809509468,9931.344514034823
20_USA,2048,9252.47164230727,11376.580883317132,7937.070881160276,9994.6729187946
20_USA,2049,9265.400611751029,11249.621266865164,7998.371853994929,10057.837946951657
20_USA,2050,9273.819509150384,11112.482809399633,8060.441700520092,10104.375264391207
20_USA,2051,9123.262287930253,10730.959655934259,8288.288778512037,10419.401860384543
20_USA,2052,9061.438646742585,10682.941956310951,8352.633055859023,10499.087099800217
20_USA,2053,9063.854894315347,10683.498554323933,8418.265354772891,10562.447192244155
20_USA,2054,9066.384597308246,10683.98939930251,8485.211428483886,10626.130169681242
20_USA,2055,9069.03040848268,10684.431577040066,8553.497545142585,10690.229691384046
20_USA,2056,9071.795024191715,10684.833690326115,8623.150498115447,10754.798162313715
20_USA,2057,9074.958273566368,10685.867038866083,8694.197616485959,10819.849388813513
20_USA,2058,9078.249484170383,10686.860076177538,8766.666775766305,10885.382897584825
20_USA,2059,9081.671608955847,10687.806344904078,8840.586408822572,10951.375407733238
20_USA,2060,9085.227655333263,10688.698576330047,8915.985517019002,11017.79876311755
20_USA,2061,9088.92068733375,10689.533283729226,8992.893681584359,11084.643303445479
20_USA,2062,9092.753827690793,10690.304291834926,9071.34107520639,11151.88506425714
20_USA,2063,9096.73025978835,10690.997352067401,9151.358473857426,11219.45775948188
20_USA,2064,9100.853229426037,10691.594510948342,9232.977268856577,11287.274534162192
20_USA,2065,9105.126046358304,10692.078695319482,9316.229479173648,11355.251394603714
20_USA,2066,9109.552085573529,10692.441318454257,9401.147763978206,11423.34701611038
